#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.121753584043216E+02   0.821331058020478E-01   0.124569994164488E+05
  0.121728292480266E+02   0.821501706484642E-01   0.113182736810482E+05
  0.121703011422638E+02   0.821672354948805E-01   0.109474938295983E+05
  0.121677740863787E+02   0.821843003412969E-01   0.112943879766562E+05
  0.121652480797177E+02   0.822013651877133E-01   0.121840371355347E+05
  0.121627231216272E+02   0.822184300341297E-01   0.133613066297074E+05
  0.121601992114547E+02   0.822354948805461E-01   0.145511772571227E+05
  0.121576763485477E+02   0.822525597269625E-01   0.155120039756639E+05
  0.121551545322547E+02   0.822696245733788E-01   0.160728085841701E+05
  0.121526337619245E+02   0.822866894197952E-01   0.161566804921754E+05
  0.121501140369065E+02   0.823037542662116E-01   0.157692236338754E+05
  0.121475953565506E+02   0.823208191126280E-01   0.149804838007671E+05
  0.121450777202073E+02   0.823378839590444E-01   0.139139146440106E+05
  0.121425611272275E+02   0.823549488054608E-01   0.127173644897825E+05
  0.121400455769629E+02   0.823720136518771E-01   0.115596160305463E+05
  0.121375310687655E+02   0.823890784982935E-01   0.106290107984747E+05
  0.121350176019880E+02   0.824061433447099E-01   0.101428822113250E+05
  0.121325051759834E+02   0.824232081911263E-01   0.103255500920202E+05
  0.121299937901056E+02   0.824402730375427E-01   0.113883678526107E+05
  0.121274834437086E+02   0.824573378839591E-01   0.134819186736794E+05
  0.121249741361473E+02   0.824744027303754E-01   0.166388545488186E+05
  0.121224658667770E+02   0.824914675767918E-01   0.207193009825513E+05
  0.121199586349535E+02   0.825085324232082E-01   0.253851765483928E+05
  0.121174524400331E+02   0.825255972696246E-01   0.301098150472687E+05
  0.121149472813727E+02   0.825426621160410E-01   0.342448539857724E+05
  0.121124431583299E+02   0.825597269624573E-01   0.371217148016163E+05
  0.121099400702625E+02   0.825767918088737E-01   0.381864506654960E+05
  0.121074380165289E+02   0.825938566552901E-01   0.371287377241373E+05
  0.121049369964883E+02   0.826109215017065E-01   0.339575418280255E+05
  0.121024370095002E+02   0.826279863481229E-01   0.290416048795049E+05
  0.120999380549246E+02   0.826450511945393E-01   0.230466244692285E+05
  0.120974401321222E+02   0.826621160409556E-01   0.168247403747417E+05
  0.120949432404541E+02   0.826791808873720E-01   0.112524807373951E+05
  0.120924473792819E+02   0.826962457337884E-01   0.707462780652580E+04
  0.120899525479678E+02   0.827133105802048E-01   0.476385054842652E+04
  0.120874587458746E+02   0.827303754266212E-01   0.445664521100265E+04
  0.120849659723654E+02   0.827474402730375E-01   0.596185986532461E+04
  0.120824742268041E+02   0.827645051194539E-01   0.882950933934917E+04
  0.120799835085549E+02   0.827815699658703E-01   0.124728281909817E+05
  0.120774938169827E+02   0.827986348122867E-01   0.162965188349983E+05
  0.120750051514527E+02   0.828156996587031E-01   0.198117620807461E+05
  0.120725175113309E+02   0.828327645051195E-01   0.227006397113390E+05
  0.120700308959835E+02   0.828498293515358E-01   0.248496489481063E+05
  0.120675453047776E+02   0.828668941979522E-01   0.263231332438184E+05
  0.120650607370805E+02   0.828839590443686E-01   0.273220471876092E+05
  0.120625771922602E+02   0.829010238907850E-01   0.281244829414251E+05
  0.120600946696851E+02   0.829180887372014E-01   0.290605553756044E+05
  0.120576131687243E+02   0.829351535836177E-01   0.304623121551329E+05
  0.120551326887472E+02   0.829522184300341E-01   0.326494555855066E+05
  0.120526532291238E+02   0.829692832764505E-01   0.358929013504099E+05
  0.120501747892248E+02   0.829863481228669E-01   0.403895318696226E+05
  0.120476973684211E+02   0.830034129692833E-01   0.461956921515916E+05
  0.120452209660843E+02   0.830204778156997E-01   0.531740112687405E+05
  0.120427455815865E+02   0.830375426621160E-01   0.609460911102853E+05
  0.120402712143004E+02   0.830546075085324E-01   0.688818493904787E+05
  0.120377978635990E+02   0.830716723549488E-01   0.761431993945961E+05
  0.120353255288560E+02   0.830887372013652E-01   0.818033201720000E+05
  0.120328542094456E+02   0.831058020477816E-01   0.849694653596646E+05
  0.120303839047424E+02   0.831228668941980E-01   0.849794390541668E+05
  0.120279146141215E+02   0.831399317406143E-01   0.815428432297335E+05
  0.120254463369588E+02   0.831569965870307E-01   0.748300954052325E+05
  0.120229790726303E+02   0.831740614334471E-01   0.654785925095590E+05
  0.120205128205128E+02   0.831911262798635E-01   0.544976912171187E+05
  0.120180475799836E+02   0.832081911262799E-01   0.430970343380219E+05
  0.120155833504203E+02   0.832252559726963E-01   0.324703291976756E+05
  0.120131201312013E+02   0.832423208191126E-01   0.235979592057881E+05
  0.120106579217053E+02   0.832593856655290E-01   0.170869136130115E+05
  0.120081967213115E+02   0.832764505119454E-01   0.131069163536874E+05
  0.120057365293997E+02   0.832935153583618E-01   0.114176832173919E+05
  0.120032773453503E+02   0.833105802047782E-01   0.114810068083236E+05
  0.120008191685439E+02   0.833276450511945E-01   0.126064484361771E+05
  0.119983619983620E+02   0.833447098976109E-01   0.141109616458748E+05
  0.119959058341863E+02   0.833617747440273E-01   0.154434792247905E+05
  0.119934506753991E+02   0.833788395904437E-01   0.162598292059264E+05
  0.119909965213833E+02   0.833959044368601E-01   0.164219481176096E+05
  0.119885433715221E+02   0.834129692832764E-01   0.159495232983367E+05
  0.119860912251994E+02   0.834300341296928E-01   0.149728146672609E+05
  0.119836400817996E+02   0.834470989761092E-01   0.136549358178569E+05
  0.119811899407074E+02   0.834641638225256E-01   0.121524855513089E+05
  0.119787408013083E+02   0.834812286689420E-01   0.105996413578592E+05
  0.119762926629879E+02   0.834982935153584E-01   0.911165201475580E+04
  0.119738455251328E+02   0.835153583617747E-01   0.779784295325526E+04
  0.119713993871297E+02   0.835324232081911E-01   0.676469465890534E+04
  0.119689542483660E+02   0.835494880546075E-01   0.610302168181528E+04
  0.119665101082295E+02   0.835665529010239E-01   0.586039333739879E+04
  0.119640669661086E+02   0.835836177474403E-01   0.601167766192457E+04
  0.119616248213921E+02   0.836006825938567E-01   0.643546435619196E+04
  0.119591836734694E+02   0.836177474402730E-01   0.692478711011437E+04
  0.119567435217303E+02   0.836348122866894E-01   0.722400245428286E+04
  0.119543043655651E+02   0.836518771331058E-01   0.710079474534234E+04
  0.119518662043647E+02   0.836689419795222E-01   0.640995674426031E+04
  0.119494290375204E+02   0.836860068259386E-01   0.516537432445607E+04
  0.119469928644241E+02   0.837030716723550E-01   0.355899476071064E+04
  0.119445576844680E+02   0.837201365187713E-01   0.193470129034667E+04
  0.119421234970450E+02   0.837372013651877E-01   0.715217505872297E+03
  0.119396903015485E+02   0.837542662116041E-01   0.297064707784100E+03
  0.119372580973722E+02   0.837713310580205E-01   0.942790440051266E+03
  0.119348268839104E+02   0.837883959044369E-01   0.270057552177681E+04
  0.119323966605579E+02   0.838054607508533E-01   0.537499918971725E+04
  0.119299674267101E+02   0.838225255972696E-01   0.855832673156145E+04
  0.119275391817627E+02   0.838395904436860E-01   0.117158198445313E+05
  0.119251119251119E+02   0.838566552901024E-01   0.143056303413726E+05
  0.119226856561546E+02   0.838737201365188E-01   0.158847582085821E+05
  0.119202603742880E+02   0.838907849829352E-01   0.162177634661321E+05
  0.119178360789099E+02   0.839078498293515E-01   0.153009667166481E+05
  0.119154127694185E+02   0.839249146757679E-01   0.133474260602298E+05
  0.119129904452124E+02   0.839419795221843E-01   0.107299984175663E+05
  0.119105691056911E+02   0.839590443686007E-01   0.788531209042446E+04
  0.119081487502540E+02   0.839761092150171E-01   0.522419689018072E+04
  0.119057293783015E+02   0.839931740614335E-01   0.305790084999523E+04
  0.119033109892342E+02   0.840102389078498E-01   0.156440286359860E+04
  0.119008935824533E+02   0.840273037542662E-01   0.777230415633417E+03
  0.118984771573604E+02   0.840443686006826E-01   0.620239530753921E+03
  0.118960617133577E+02   0.840614334470990E-01   0.943870987306633E+03
  0.118936472498478E+02   0.840784982935154E-01   0.156983935004769E+04
  0.118912337662338E+02   0.840955631399317E-01   0.232049429782520E+04
  0.118888212619193E+02   0.841126279863481E-01   0.304561980040345E+04
  0.118864097363083E+02   0.841296928327645E-01   0.362173230160999E+04
  0.118839991888055E+02   0.841467576791809E-01   0.396447569554308E+04
  0.118815896188159E+02   0.841638225255973E-01   0.402427258682386E+04
  0.118791810257450E+02   0.841808873720137E-01   0.379257430245536E+04
  0.118767734089988E+02   0.841979522184300E-01   0.330239551015320E+04
  0.118743667679838E+02   0.842150170648464E-01   0.262732381354814E+04
  0.118719611021070E+02   0.842320819112628E-01   0.187275468421856E+04
  0.118695564107758E+02   0.842491467576792E-01   0.115597515871651E+04
  0.118671526933981E+02   0.842662116040956E-01   0.581775850933776E+03
  0.118647499493825E+02   0.842832764505120E-01   0.216187509953802E+03
  0.118623481781377E+02   0.843003412969283E-01   0.707356823074118E+02
  0.118599473790731E+02   0.843174061433447E-01   0.102746578822360E+03
  0.118575475515985E+02   0.843344709897611E-01   0.231904487382391E+03
  0.118551486951244E+02   0.843515358361775E-01   0.373271215309704E+03
  0.118527508090615E+02   0.843686006825939E-01   0.473605421949212E+03
  0.118503538928210E+02   0.843856655290102E-01   0.542457501575664E+03
  0.118479579458148E+02   0.844027303754266E-01   0.662496664334895E+03
  0.118455629674550E+02   0.844197952218430E-01   0.978525516859918E+03
  0.118431689571544E+02   0.844368600682594E-01   0.166180556311009E+04
  0.118407759143261E+02   0.844539249146758E-01   0.286461419730274E+04
  0.118383838383838E+02   0.844709897610921E-01   0.467133547911813E+04
  0.118359927287417E+02   0.844880546075085E-01   0.706606710336030E+04
  0.118336025848142E+02   0.845051194539249E-01   0.992302327740909E+04
  0.118312134060166E+02   0.845221843003413E-01   0.130219916393038E+05
  0.118288251917642E+02   0.845392491467577E-01   0.160842639945816E+05
  0.118264379414733E+02   0.845563139931741E-01   0.188249512153539E+05
  0.118240516545601E+02   0.845733788395904E-01   0.209840703648178E+05
  0.118216663304418E+02   0.845904436860068E-01   0.223735945659622E+05
  0.118192819685357E+02   0.846075085324232E-01   0.228837241428108E+05
  0.118168985682597E+02   0.846245733788396E-01   0.224865456601053E+05
  0.118145161290323E+02   0.846416382252560E-01   0.212306255713420E+05
  0.118121346502721E+02   0.846587030716724E-01   0.192277441271214E+05
  0.118097541313986E+02   0.846757679180887E-01   0.166470462881072E+05
  0.118073745718316E+02   0.846928327645051E-01   0.137107570356462E+05
  0.118049959709911E+02   0.847098976109215E-01   0.106825667874135E+05
  0.118026183282981E+02   0.847269624573379E-01   0.785269050941066E+04
  0.118002416431736E+02   0.847440273037543E-01   0.550349685512590E+04
  0.117978659150393E+02   0.847610921501706E-01   0.386541035940950E+04
  0.117954911433172E+02   0.847781569965870E-01   0.306818013405878E+04
  0.117931173274301E+02   0.847952218430034E-01   0.310129653271766E+04
  0.117907444668008E+02   0.848122866894198E-01   0.380202478800281E+04
  0.117883725608529E+02   0.848293515358362E-01   0.487996481103151E+04
  0.117860016090105E+02   0.848464163822526E-01   0.597986738441314E+04
  0.117836316106978E+02   0.848634812286689E-01   0.678172093138362E+04
  0.117812625653398E+02   0.848805460750853E-01   0.708341594797455E+04
  0.117788944723618E+02   0.848976109215017E-01   0.689185048551623E+04
  0.117765273311897E+02   0.849146757679181E-01   0.644214085527769E+04
  0.117741611412497E+02   0.849317406143345E-01   0.616437565856592E+04
  0.117717959019687E+02   0.849488054607509E-01   0.658929472458036E+04
  0.117694316127736E+02   0.849658703071672E-01   0.821135058092251E+04
  0.117670682730924E+02   0.849829351535836E-01   0.113496184977891E+05
  0.117647058823529E+02   0.850000000000000E-01   0.160382496397974E+05
  0.117623444399839E+02   0.850170648464164E-01   0.219804897746300E+05
  0.117599839454144E+02   0.850341296928328E-01   0.285840460018744E+05
  0.117576243980738E+02   0.850511945392492E-01   0.350606994045843E+05
  0.117552657973922E+02   0.850682593856655E-01   0.405822053491361E+05
  0.117529081427998E+02   0.850853242320819E-01   0.444378461028072E+05
  0.117505514337277E+02   0.851023890784983E-01   0.461609212857937E+05
  0.117481956696071E+02   0.851194539249147E-01   0.456036380433087E+05
  0.117458408498697E+02   0.851365187713311E-01   0.429250365951108E+05
  0.117434869739479E+02   0.851535836177474E-01   0.385393321117533E+05
  0.117411340412743E+02   0.851706484641638E-01   0.330081237182476E+05
  0.117387820512821E+02   0.851877133105802E-01   0.269393870144047E+05
  0.117364310034048E+02   0.852047781569966E-01   0.209076341040020E+05
  0.117340808970765E+02   0.852218430034130E-01   0.154076568797499E+05
  0.117317317317317E+02   0.852389078498293E-01   0.108490212464891E+05
  0.117293835068054E+02   0.852559726962457E-01   0.756305402939136E+04
  0.117270362217330E+02   0.852730375426621E-01   0.582062587707867E+04
  0.117246898759504E+02   0.852901023890785E-01   0.581126880211612E+04
  0.117223444688938E+02   0.853071672354949E-01   0.761367475436138E+04
  0.117200000000000E+02   0.853242320819113E-01   0.111447987059764E+05
  0.117176564687063E+02   0.853412969283276E-01   0.161031283584949E+05
  0.117153138744502E+02   0.853583617747440E-01   0.219698165673985E+05
  0.117129722166700E+02   0.853754266211604E-01   0.280493863087778E+05
  0.117106314948042E+02   0.853924914675768E-01   0.335675994452106E+05
  0.117082917082917E+02   0.854095563139932E-01   0.378412721205064E+05
  0.117059528565721E+02   0.854266211604096E-01   0.404184039896899E+05
  0.117036149390853E+02   0.854436860068259E-01   0.412112116762281E+05
  0.117012779552716E+02   0.854607508532423E-01   0.405379044058000E+05
  0.116989419045718E+02   0.854778156996587E-01   0.390719236989108E+05
  0.116966067864271E+02   0.854948805460751E-01   0.376888937331529E+05
  0.116942726002794E+02   0.855119453924915E-01   0.372569928887770E+05
  0.116919393455706E+02   0.855290102389079E-01   0.384127501098141E+05
  0.116896070217435E+02   0.855460750853242E-01   0.413920493683877E+05
  0.116872756282409E+02   0.855631399317406E-01   0.459505592446163E+05
  0.116849451645065E+02   0.855802047781570E-01   0.514083572449997E+05
  0.116826156299841E+02   0.855972696245734E-01   0.568027857863991E+05
  0.116802870241180E+02   0.856143344709898E-01   0.611036106878344E+05
  0.116779593463531E+02   0.856313993174061E-01   0.634447653166751E+05
  0.116756325961347E+02   0.856484641638225E-01   0.633018430385557E+05
  0.116733067729084E+02   0.856655290102389E-01   0.605854962879190E+05
  0.116709818761203E+02   0.856825938566553E-01   0.556217786579179E+05
  0.116686579052170E+02   0.856996587030717E-01   0.490517488200082E+05
  0.116663348596456E+02   0.857167235494881E-01   0.416718428723648E+05
  0.116640127388535E+02   0.857337883959044E-01   0.342799319857642E+05
  0.116616915422886E+02   0.857508532423208E-01   0.275589552062460E+05
  0.116593712693991E+02   0.857679180887372E-01   0.220242609899567E+05
  0.116570519196340E+02   0.857849829351536E-01   0.180273180289399E+05
  0.116547334924423E+02   0.858020477815700E-01   0.158079000928394E+05
  0.116524159872738E+02   0.858191126279864E-01   0.155199783437040E+05
  0.116500994035785E+02   0.858361774744027E-01   0.172623161976105E+05
  0.116477837408070E+02   0.858532423208191E-01   0.210394932567448E+05
  0.116454689984102E+02   0.858703071672355E-01   0.266962501582465E+05
  0.116431551758395E+02   0.858873720136519E-01   0.338469205040816E+05
  0.116408422725467E+02   0.859044368600683E-01   0.418208628509569E+05
  0.116385302879841E+02   0.859215017064846E-01   0.497091008121508E+05
  0.116362192216044E+02   0.859385665529010E-01   0.564487709494263E+05
  0.116339090728608E+02   0.859556313993174E-01   0.610026657427011E+05
  0.116315998412068E+02   0.859726962457338E-01   0.625626204247310E+05
  0.116292915260964E+02   0.859897610921502E-01   0.607334236628012E+05
  0.116269841269841E+02   0.860068259385666E-01   0.556325621653031E+05
  0.116246776433247E+02   0.860238907849829E-01   0.478878380373504E+05
  0.116223720745736E+02   0.860409556313993E-01   0.385185144612437E+05
  0.116200674201864E+02   0.860580204778157E-01   0.287148560442256E+05
  0.116177636796193E+02   0.860750853242321E-01   0.196176787376960E+05
  0.116154608523290E+02   0.860921501706485E-01   0.120802153576413E+05
  0.116131589377725E+02   0.861092150170649E-01   0.655004103930165E+04
  0.116108579354072E+02   0.861262798634812E-01   0.304709646927376E+04
  0.116085578446910E+02   0.861433447098976E-01   0.125643289299944E+04
  0.116062586650822E+02   0.861604095563140E-01   0.686886015509200E+03
  0.116039603960396E+02   0.861774744027304E-01   0.861781453745242E+03
  0.116016630370224E+02   0.861945392491468E-01   0.145953216023296E+04
  0.115993665874901E+02   0.862116040955632E-01   0.238277840141919E+04
  0.115970710469028E+02   0.862286689419795E-01   0.373576750205692E+04
  0.115947764147210E+02   0.862457337883959E-01   0.572747493883976E+04
  0.115924826904055E+02   0.862627986348123E-01   0.854110648632548E+04
  0.115901898734177E+02   0.862798634812287E-01   0.122193783968479E+05
  0.115878979632193E+02   0.862969283276451E-01   0.166053955231350E+05
  0.115856069592724E+02   0.863139931740614E-01   0.213499024767244E+05
  0.115833168610397E+02   0.863310580204778E-01   0.260001568598615E+05
  0.115810276679842E+02   0.863481228668942E-01   0.301037205055335E+05
  0.115787393795693E+02   0.863651877133106E-01   0.333275143719494E+05
  0.115764519952588E+02   0.863822525597270E-01   0.355140871111234E+05
  0.115741655145171E+02   0.863993174061433E-01   0.366895768320207E+05
  0.115718799368088E+02   0.864163822525597E-01   0.370047233534855E+05
  0.115695952615992E+02   0.864334470989761E-01   0.366435265391301E+05
  0.115673114883537E+02   0.864505119453925E-01   0.357380585079365E+05
  0.115650286165384E+02   0.864675767918089E-01   0.343188695040757E+05
  0.115627466456196E+02   0.864846416382253E-01   0.323178016216946E+05
  0.115604655750641E+02   0.865017064846416E-01   0.296617688961029E+05
  0.115581854043393E+02   0.865187713310580E-01   0.263305779292582E+05
  0.115559061329126E+02   0.865358361774744E-01   0.224770706050004E+05
  0.115536277602524E+02   0.865529010238908E-01   0.184574750077419E+05
  0.115513502858269E+02   0.865699658703072E-01   0.148162580631111E+05
  0.115490737091052E+02   0.865870307167236E-01   0.121670030936191E+05
  0.115467980295566E+02   0.866040955631399E-01   0.110659534855190E+05
  0.115445232466509E+02   0.866211604095563E-01   0.118514794681397E+05
  0.115422493598582E+02   0.866382252559727E-01   0.145341534915271E+05
  0.115399763686491E+02   0.866552901023891E-01   0.187597081911343E+05
  0.115377042724946E+02   0.866723549488055E-01   0.238665005258781E+05
  0.115354330708661E+02   0.866894197952218E-01   0.290167170056448E+05
  0.115331627632356E+02   0.867064846416382E-01   0.333725711585000E+05
  0.115308933490752E+02   0.867235494880546E-01   0.362664753498336E+05
  0.115286248278576E+02   0.867406143344710E-01   0.373248741339982E+05
  0.115263571990559E+02   0.867576791808874E-01   0.365165314704469E+05
  0.115240904621436E+02   0.867747440273038E-01   0.341134535305073E+05
  0.115218246165946E+02   0.867918088737201E-01   0.306044208401019E+05
  0.115195596618832E+02   0.868088737201365E-01   0.265731786952797E+05
  0.115172955974843E+02   0.868259385665529E-01   0.225641400687732E+05
  0.115150324228729E+02   0.868430034129693E-01   0.190242083706804E+05
  0.115127701375246E+02   0.868600682593857E-01   0.162613956417617E+05
  0.115105087409153E+02   0.868771331058021E-01   0.144593902458002E+05
  0.115082482325216E+02   0.868941979522184E-01   0.137090635169023E+05
  0.115059886118201E+02   0.869112627986348E-01   0.140445713402464E+05
  0.115037298782882E+02   0.869283276450512E-01   0.154512474983671E+05
  0.115014720314033E+02   0.869453924914676E-01   0.178595867669726E+05
  0.114992150706436E+02   0.869624573378840E-01   0.211144511796113E+05
  0.114969589954875E+02   0.869795221843003E-01   0.249455224811420E+05
  0.114947038054139E+02   0.869965870307167E-01   0.289651507066955E+05
  0.114924494999019E+02   0.870136518771331E-01   0.327054168440142E+05
  0.114901960784314E+02   0.870307167235495E-01   0.356759977242224E+05
  0.114879435404823E+02   0.870477815699659E-01   0.374537815484632E+05
  0.114856918855351E+02   0.870648464163823E-01   0.377655655297693E+05
  0.114834411130707E+02   0.870819112627986E-01   0.365439441202787E+05
  0.114811912225705E+02   0.870989761092150E-01   0.339357746560607E+05
  0.114789422135162E+02   0.871160409556314E-01   0.302625634758710E+05
  0.114766940853897E+02   0.871331058020478E-01   0.259455643492243E+05
  0.114744468376738E+02   0.871501706484642E-01   0.214092162140903E+05
  0.114722004698512E+02   0.871672354948805E-01   0.170238833582472E+05
  0.114699549814054E+02   0.871843003412969E-01   0.130370810629556E+05
  0.114677103718200E+02   0.872013651877133E-01   0.959266255356448E+04
  0.114654666405791E+02   0.872184300341297E-01   0.675850548690413E+04
  0.114632237871674E+02   0.872354948805461E-01   0.457492494984059E+04
  0.114609818110698E+02   0.872525597269625E-01   0.309125410322719E+04
  0.114587407117716E+02   0.872696245733788E-01   0.238098875968318E+04
  0.114565004887586E+02   0.872866894197952E-01   0.252280212878628E+04
  0.114542611415168E+02   0.873037542662116E-01   0.354652398584183E+04
  0.114520226695329E+02   0.873208191126280E-01   0.539032697464429E+04
  0.114497850722939E+02   0.873378839590444E-01   0.786067883774584E+04
  0.114475483492870E+02   0.873549488054608E-01   0.106420139855248E+05
  0.114453125000000E+02   0.873720136518771E-01   0.133289150032581E+05
  0.114430775239211E+02   0.873890784982935E-01   0.155139037834820E+05
  0.114408434205389E+02   0.874061433447099E-01   0.168731995706814E+05
  0.114386101893422E+02   0.874232081911263E-01   0.172291213979841E+05
  0.114363778298205E+02   0.874402730375427E-01   0.165924183392281E+05
  0.114341463414634E+02   0.874573378839590E-01   0.151438943640450E+05
  0.114319157237612E+02   0.874744027303754E-01   0.131735117657887E+05
  0.114296859762044E+02   0.874914675767918E-01   0.110090220376786E+05
  0.114274570982839E+02   0.875085324232082E-01   0.893208114884095E+04
  0.114252290894911E+02   0.875255972696246E-01   0.713856912331416E+04
  0.114230019493177E+02   0.875426621160410E-01   0.572764476921068E+04
  0.114207756772559E+02   0.875597269624573E-01   0.472915000960682E+04
  0.114185502727981E+02   0.875767918088737E-01   0.415213126298418E+04
  0.114163257354374E+02   0.875938566552901E-01   0.402161747839969E+04
  0.114141020646669E+02   0.876109215017065E-01   0.439976672286165E+04
  0.114118792599805E+02   0.876279863481229E-01   0.535943022164359E+04
  0.114096573208723E+02   0.876450511945392E-01   0.693604315433688E+04
  0.114074362468367E+02   0.876621160409556E-01   0.906975073050059E+04
  0.114052160373686E+02   0.876791808873720E-01   0.115644969880227E+05
  0.114029966919634E+02   0.876962457337884E-01   0.140898452952407E+05
  0.114007782101167E+02   0.877133105802048E-01   0.162339449200375E+05
  0.113985605913246E+02   0.877303754266212E-01   0.175974081828497E+05
  0.113963438350836E+02   0.877474402730375E-01   0.179032637566282E+05
  0.113941279408905E+02   0.877645051194539E-01   0.170826343524116E+05
  0.113919129082426E+02   0.877815699658703E-01   0.153257501850973E+05
  0.113896987366375E+02   0.877986348122867E-01   0.130228126511799E+05
  0.113874854255733E+02   0.878156996587031E-01   0.106904539579650E+05
  0.113852729745483E+02   0.878327645051195E-01   0.881881313683616E+04
  0.113830613830614E+02   0.878498293515358E-01   0.773757958229956E+04
  0.113808506506118E+02   0.878668941979522E-01   0.752855768186272E+04
  0.113786407766990E+02   0.878839590443686E-01   0.800097711566818E+04
  0.113764317608231E+02   0.879010238907850E-01   0.876251950087025E+04
  0.113742236024845E+02   0.879180887372014E-01   0.934097563517311E+04
  0.113720163011838E+02   0.879351535836178E-01   0.933436555716583E+04
  0.113698098564222E+02   0.879522184300341E-01   0.853744471745675E+04
  0.113676042677013E+02   0.879692832764505E-01   0.700326768588460E+04
  0.113653995345229E+02   0.879863481228669E-01   0.502056113797225E+04
  0.113631956563894E+02   0.880034129692833E-01   0.301990754497794E+04
  0.113609926328034E+02   0.880204778156997E-01   0.143961206437984E+04
  0.113587904632681E+02   0.880375426621160E-01   0.581724141077512E+03
  0.113565891472868E+02   0.880546075085324E-01   0.531247700790510E+03
  0.113543886843635E+02   0.880716723549488E-01   0.113706923532656E+04
  0.113521890740023E+02   0.880887372013652E-01   0.207322474703568E+04
  0.113499903157079E+02   0.881058020477816E-01   0.295109354285927E+04
  0.113477924089853E+02   0.881228668941979E-01   0.344865824187521E+04
  0.113455953533398E+02   0.881399317406143E-01   0.340436764588253E+04
  0.113433991482772E+02   0.881569965870307E-01   0.285514103653639E+04
  0.113412037933037E+02   0.881740614334471E-01   0.199975488330781E+04
  0.113390092879257E+02   0.881911262798635E-01   0.111357708755684E+04
  0.113368156316502E+02   0.882081911262799E-01   0.438712754319492E+03
  0.113346228239845E+02   0.882252559726962E-01   0.101766415363244E+03
  0.113324308644363E+02   0.882423208191126E-01   0.783948548880267E+02
  0.113302397525135E+02   0.882593856655290E-01   0.227144558848292E+03
  0.113280494877247E+02   0.882764505119454E-01   0.372850578773033E+03
  0.113258600695787E+02   0.882935153583618E-01   0.410998283834706E+03
  0.113236714975845E+02   0.883105802047782E-01   0.383968057177785E+03
  0.113214837712519E+02   0.883276450511945E-01   0.507670877456382E+03
  0.113192968900908E+02   0.883447098976109E-01   0.112046802099720E+04
  0.113171108536114E+02   0.883617747440273E-01   0.257585097555462E+04
  0.113149256613246E+02   0.883788395904437E-01   0.510677134791927E+04
  0.113127413127413E+02   0.883959044368601E-01   0.871136074076821E+04
  0.113105578073731E+02   0.884129692832765E-01   0.131016357196709E+05
  0.113083751447318E+02   0.884300341296928E-01   0.177373784012245E+05
  0.113061933243295E+02   0.884470989761092E-01   0.219432569141282E+05
  0.113040123456790E+02   0.884641638225256E-01   0.250757300249984E+05
  0.113018322082932E+02   0.884812286689420E-01   0.266929730837310E+05
  0.112996529116853E+02   0.884982935153584E-01   0.266752307410570E+05
  0.112974744553692E+02   0.885153583617748E-01   0.252547688069606E+05
  0.112952968388589E+02   0.885324232081911E-01   0.229551367166274E+05
  0.112931200616689E+02   0.885494880546075E-01   0.204466933958572E+05
  0.112909441233141E+02   0.885665529010239E-01   0.183586335140946E+05
  0.112887690233096E+02   0.885836177474403E-01   0.171412044740351E+05
  0.112865947611710E+02   0.886006825938567E-01   0.169478101014361E+05
  0.112844213364144E+02   0.886177474402731E-01   0.176431589283008E+05
  0.112822487485560E+02   0.886348122866894E-01   0.188790007290603E+05
  0.112800769971126E+02   0.886518771331058E-01   0.202324046183840E+05
  0.112779060816012E+02   0.886689419795222E-01   0.213487443371575E+05
  0.112757360015393E+02   0.886860068259386E-01   0.220493605613894E+05
  0.112735667564448E+02   0.887030716723550E-01   0.223667816202047E+05
  0.112713983458357E+02   0.887201365187713E-01   0.225044310513431E+05
  0.112692307692308E+02   0.887372013651877E-01   0.227331667422795E+05
  0.112670640261488E+02   0.887542662116041E-01   0.232772802279861E+05
  0.112648981161092E+02   0.887713310580205E-01   0.242053953571829E+05
  0.112627330386316E+02   0.887883959044369E-01   0.253985131765381E+05
  0.112605687932360E+02   0.888054607508532E-01   0.265671523435371E+05
  0.112584053794428E+02   0.888225255972696E-01   0.273466573293976E+05
  0.112562427967730E+02   0.888395904436860E-01   0.274056749657251E+05
  0.112540810447475E+02   0.888566552901024E-01   0.265534579191796E+05
  0.112519201228879E+02   0.888737201365188E-01   0.248028752370609E+05
  0.112497600307161E+02   0.888907849829352E-01   0.223606481431741E+05
  0.112476007677543E+02   0.889078498293515E-01   0.195699814114458E+05
  0.112454423335252E+02   0.889249146757679E-01   0.168088091608217E+05
  0.112432847275518E+02   0.889419795221843E-01   0.143835087172515E+05
  0.112411279493574E+02   0.889590443686007E-01   0.124749880748479E+05
  0.112389719984657E+02   0.889761092150171E-01   0.111097376279242E+05
  0.112368168744008E+02   0.889931740614334E-01   0.101997572676759E+05
  0.112346625766871E+02   0.890102389078498E-01   0.962178245582385E+04
  0.112325091048495E+02   0.890273037542662E-01   0.929192243282166E+04
  0.112303564584132E+02   0.890443686006826E-01   0.922032243044032E+04
  0.112282046369036E+02   0.890614334470990E-01   0.951889316581127E+04
  0.112260536398467E+02   0.890784982935154E-01   0.103509543912866E+05
  0.112239034667688E+02   0.890955631399317E-01   0.118607178501446E+05
  0.112217541171965E+02   0.891126279863481E-01   0.140801006436143E+05
