#
#    Period, Days, T      Frequency, 1/Days, v      Periodogram, I(v)
#
  0.129103326723948E+02   0.774573378839590E-01   0.721396834196408E-01
  0.129074889867841E+02   0.774744027303754E-01   0.783512190333899E-01
  0.129046465536226E+02   0.774914675767918E-01   0.788194875130124E-01
  0.129018053720828E+02   0.775085324232082E-01   0.731769867007153E-01
  0.128989654413383E+02   0.775255972696246E-01   0.624081386540060E-01
  0.128961267605634E+02   0.775426621160410E-01   0.486234191540520E-01
  0.128932893289329E+02   0.775597269624573E-01   0.345455222897559E-01
  0.128904531456225E+02   0.775767918088737E-01   0.227791245593366E-01
  0.128876182098087E+02   0.775938566552901E-01   0.151196802388643E-01
  0.128847845206684E+02   0.776109215017065E-01   0.120991651014428E-01
  0.128819520773796E+02   0.776279863481229E-01   0.129093448849726E-01
  0.128791208791209E+02   0.776450511945393E-01   0.157305732388598E-01
  0.128762909250714E+02   0.776621160409556E-01   0.183811272843602E-01
  0.128734622144112E+02   0.776791808873720E-01   0.190455942719621E-01
  0.128706347463211E+02   0.776962457337884E-01   0.168946314966356E-01
  0.128678085199824E+02   0.777133105802048E-01   0.123428836418218E-01
  0.128649835345774E+02   0.777303754266212E-01   0.689000429157089E-02
  0.128621597892888E+02   0.777474402730376E-01   0.257812573064780E-02
  0.128593372833004E+02   0.777645051194539E-01   0.124390956899813E-02
  0.128565160157964E+02   0.777815699658703E-01   0.382609925207207E-02
  0.128536959859618E+02   0.777986348122867E-01   0.996477261426078E-02
  0.128508771929825E+02   0.778156996587031E-01   0.180476399633611E-01
  0.128480596360447E+02   0.778327645051195E-01   0.256748206606218E-01
  0.128452433143358E+02   0.778498293515359E-01   0.304417823825172E-01
  0.128424282270436E+02   0.778668941979522E-01   0.307513007799770E-01
  0.128396143733567E+02   0.778839590443686E-01   0.263841011279091E-01
  0.128368017524644E+02   0.779010238907850E-01   0.186466508288601E-01
  0.128339903635567E+02   0.779180887372014E-01   0.100101711567775E-01
  0.128311802058244E+02   0.779351535836178E-01   0.336346370596261E-02
  0.128283712784588E+02   0.779522184300341E-01   0.110625158358003E-02
  0.128255635806522E+02   0.779692832764505E-01   0.437456257126308E-02
  0.128227571115974E+02   0.779863481228669E-01   0.126545596646297E-01
  0.128199518704879E+02   0.780034129692833E-01   0.239188730624804E-01
  0.128171478565179E+02   0.780204778156997E-01   0.352251040823032E-01
  0.128143450688826E+02   0.780375426621160E-01   0.435889574357816E-01
  0.128115435067774E+02   0.780546075085324E-01   0.468893349762334E-01
  0.128087431693989E+02   0.780716723549488E-01   0.444387894595284E-01
  0.128059440559441E+02   0.780887372013652E-01   0.371001990928138E-01
  0.128031461656107E+02   0.781058020477816E-01   0.269522272950489E-01
  0.128003494975972E+02   0.781228668941980E-01   0.165415718033286E-01
  0.127975540511029E+02   0.781399317406143E-01   0.808829303960951E-02
  0.127947598253275E+02   0.781569965870307E-01   0.284207313836210E-02
  0.127919668194717E+02   0.781740614334471E-01   0.833026167197754E-03
  0.127891750327368E+02   0.781911262798635E-01   0.108586372745502E-02
  0.127863844643247E+02   0.782081911262799E-01   0.217550716971921E-02
  0.127835951134380E+02   0.782252559726963E-01   0.291444188420876E-02
  0.127808069792803E+02   0.782423208191126E-01   0.290507657550431E-02
  0.127780200610554E+02   0.782593856655290E-01   0.273987360593789E-02
  0.127752343579682E+02   0.782764505119454E-01   0.376947020931226E-02
  0.127724498692241E+02   0.782935153583618E-01   0.751937147372624E-02
  0.127696665940292E+02   0.783105802047782E-01   0.149700075666640E-01
  0.127668845315904E+02   0.783276450511945E-01   0.259876060443146E-01
  0.127641036811152E+02   0.783447098976109E-01   0.391272580358197E-01
  0.127613240418118E+02   0.783617747440273E-01   0.519157901452912E-01
  0.127585456128892E+02   0.783788395904437E-01   0.615416516175045E-01
  0.127557683935568E+02   0.783959044368601E-01   0.657469750234665E-01
  0.127529923830250E+02   0.784129692832765E-01   0.635803394512421E-01
  0.127502175805048E+02   0.784300341296928E-01   0.557827511582699E-01
  0.127474439852077E+02   0.784470989761092E-01   0.445941774006897E-01
  0.127446715963462E+02   0.784641638225256E-01   0.331124622356246E-01
  0.127419004131333E+02   0.784812286689420E-01   0.243172247507843E-01
  0.127391304347826E+02   0.784982935153584E-01   0.201543477550450E-01
  0.127363616605086E+02   0.785153583617747E-01   0.209673370843773E-01
  0.127335940895263E+02   0.785324232081911E-01   0.255093858293839E-01
  0.127308277210515E+02   0.785494880546075E-01   0.314700568476851E-01
  0.127280625543006E+02   0.785665529010239E-01   0.364302953220649E-01
  0.127252985884908E+02   0.785836177474403E-01   0.387803737434915E-01
  0.127225358228398E+02   0.786006825938567E-01   0.383687038824160E-01
  0.127197742565661E+02   0.786177474402730E-01   0.365341830494233E-01
  0.127170138888889E+02   0.786348122866894E-01   0.355540035769953E-01
  0.127142547190280E+02   0.786518771331058E-01   0.376516198848090E-01
  0.127114967462039E+02   0.786689419795222E-01   0.439375816885901E-01
  0.127087399696378E+02   0.786860068259386E-01   0.536884385640556E-01
  0.127059843885516E+02   0.787030716723550E-01   0.643294236657782E-01
  0.127032300021678E+02   0.787201365187713E-01   0.720960595047249E-01
  0.127004768097096E+02   0.787372013651877E-01   0.733340485466342E-01
  0.126977248104009E+02   0.787542662116041E-01   0.659123816405546E-01
  0.126949740034662E+02   0.787713310580205E-01   0.503738597819729E-01
  0.126922243881308E+02   0.787883959044369E-01   0.302562551638415E-01
  0.126894759636206E+02   0.788054607508532E-01   0.114712767328598E-01
  0.126867287291622E+02   0.788225255972696E-01   0.809287520335721E-03
  0.126839826839827E+02   0.788395904436860E-01   0.395402472550964E-02
  0.126812378273101E+02   0.788566552901024E-01   0.236386189835759E-01
  0.126784941583730E+02   0.788737201365188E-01   0.584865376324385E-01
  0.126757516764006E+02   0.788907849829352E-01   0.102977077128856E+00
  0.126730103806228E+02   0.789078498293515E-01   0.148602719604077E+00
  0.126702702702703E+02   0.789249146757679E-01   0.185908765667493E+00
  0.126675313445741E+02   0.789419795221843E-01   0.206916539722812E+00
  0.126647936027664E+02   0.789590443686007E-01   0.207233032641249E+00
  0.126620570440795E+02   0.789761092150171E-01   0.187149993016147E+00
  0.126593216677468E+02   0.789931740614335E-01   0.151649563922726E+00
  0.126565874730022E+02   0.790102389078498E-01   0.109053613394124E+00
  0.126538544590801E+02   0.790273037542662E-01   0.689934124793678E-01
  0.126511226252159E+02   0.790443686006826E-01   0.400807878465162E-01
  0.126483919706454E+02   0.790614334470990E-01   0.279856980693569E-01
  0.126456624946051E+02   0.790784982935154E-01   0.343981913172698E-01
  0.126429341963323E+02   0.790955631399317E-01   0.570437788818503E-01
  0.126402070750647E+02   0.791126279863481E-01   0.905990866153692E-01
  0.126374811300410E+02   0.791296928327645E-01   0.128242146081197E+00
  0.126347563605002E+02   0.791467576791809E-01   0.163209750170760E+00
  0.126320327656823E+02   0.791638225255973E-01   0.190079334671844E+00
  0.126293103448276E+02   0.791808873720136E-01   0.205444676667918E+00
  0.126265890971773E+02   0.791979522184300E-01   0.208052691605986E+00
  0.126238690219733E+02   0.792150170648464E-01   0.198467391916485E+00
  0.126211501184579E+02   0.792320819112628E-01   0.178575128211314E+00
  0.126184323858742E+02   0.792491467576792E-01   0.151183748540800E+00
  0.126157158234661E+02   0.792662116040956E-01   0.119737690795885E+00
  0.126130004304778E+02   0.792832764505119E-01   0.882082083810171E-01
  0.126102862061545E+02   0.793003412969283E-01   0.609150956344165E-01
  0.126075731497418E+02   0.793174061433447E-01   0.421964646289913E-01
  0.126048612604861E+02   0.793344709897611E-01   0.357768714854133E-01
  0.126021505376344E+02   0.793515358361775E-01   0.439202623194762E-01
  0.125994409804343E+02   0.793686006825939E-01   0.666102918123280E-01
  0.125967325881341E+02   0.793856655290102E-01   0.101035790009030E+00
  0.125940253599828E+02   0.794027303754266E-01   0.141675547992459E+00
  0.125913192952299E+02   0.794197952218430E-01   0.181106237966573E+00
  0.125886143931257E+02   0.794368600682594E-01   0.211428904601565E+00
  0.125859106529210E+02   0.794539249146758E-01   0.226076275413078E+00
  0.125832080738673E+02   0.794709897610922E-01   0.221400089682970E+00
  0.125805066552168E+02   0.794880546075085E-01   0.197659915047263E+00
  0.125778063962224E+02   0.795051194539249E-01   0.159133728052743E+00
  0.125751072961373E+02   0.795221843003413E-01   0.113065416540595E+00
  0.125724093542158E+02   0.795392491467577E-01   0.680356825942448E-01
  0.125697125697126E+02   0.795563139931741E-01   0.318090713119758E-01
  0.125670169418829E+02   0.795733788395905E-01   0.957095629121359E-02
  0.125643224699828E+02   0.795904436860068E-01   0.284283038478363E-02
  0.125616291532690E+02   0.796075085324232E-01   0.941493476028190E-02
  0.125589369909987E+02   0.796245733788396E-01   0.242655797876682E-01
  0.125562459824298E+02   0.796416382252560E-01   0.411514173554395E-01
  0.125535561268209E+02   0.796587030716724E-01   0.543670457132446E-01
  0.125508674234311E+02   0.796757679180887E-01   0.601909829677467E-01
  0.125481798715203E+02   0.796928327645051E-01   0.575877819936246E-01
  0.125454934703490E+02   0.797098976109215E-01   0.480735162335946E-01
  0.125428082191781E+02   0.797269624573379E-01   0.348796235187747E-01
  0.125401241172694E+02   0.797440273037543E-01   0.217004858927258E-01
  0.125374411638853E+02   0.797610921501707E-01   0.115053094797266E-01
  0.125347593582888E+02   0.797781569965870E-01   0.576821907318195E-02
  0.125320786997434E+02   0.797952218430034E-01   0.428834152255953E-02
  0.125293991875134E+02   0.798122866894198E-01   0.559991673615560E-02
  0.125267208208636E+02   0.798293515358362E-01   0.775103462119044E-02
  0.125240435990596E+02   0.798464163822526E-01   0.912359516802975E-02
  0.125213675213675E+02   0.798634812286689E-01   0.901323880980233E-02
  0.125186925870540E+02   0.798805460750853E-01   0.775982415416338E-02
  0.125160187953866E+02   0.798976109215017E-01   0.644892549137075E-02
  0.125133461456331E+02   0.799146757679181E-01   0.631434475881446E-02
  0.125106746370623E+02   0.799317406143345E-01   0.811297807204172E-02
  0.125080042689434E+02   0.799488054607509E-01   0.117151382517907E-01
  0.125053350405463E+02   0.799658703071672E-01   0.160808340088282E-01
  0.125026669511415E+02   0.799829351535836E-01   0.196218181461772E-01
  0.125000000000000E+02   0.800000000000000E-01   0.208274892774727E-01
  0.124973341863937E+02   0.800170648464164E-01   0.188854447287823E-01
  0.124946695095949E+02   0.800341296928328E-01   0.141301480537365E-01
  0.124920059688766E+02   0.800511945392492E-01   0.803094862054828E-02
  0.124893435635124E+02   0.800682593856655E-01   0.280428688284059E-02
  0.124866822927765E+02   0.800853242320819E-01   0.698294513282526E-03
  0.124840221559438E+02   0.801023890784983E-01   0.321167613134020E-02
  0.124813631522897E+02   0.801194539249147E-01   0.104953782185101E-01
  0.124787052810903E+02   0.801365187713311E-01   0.211797940983243E-01
  0.124760485416223E+02   0.801535836177475E-01   0.326426907064318E-01
  0.124733929331630E+02   0.801706484641638E-01   0.417588479389456E-01
  0.124707384549904E+02   0.801877133105802E-01   0.458432466315905E-01
  0.124680851063830E+02   0.802047781569966E-01   0.434961769298670E-01
  0.124654328866199E+02   0.802218430034130E-01   0.351538015839402E-01
  0.124627817949809E+02   0.802389078498294E-01   0.230850815794065E-01
  0.124601318307463E+02   0.802559726962457E-01   0.108398808423797E-01
  0.124574829931973E+02   0.802730375426621E-01   0.228797799396309E-02
  0.124548352816153E+02   0.802901023890785E-01   0.483369326976173E-03
  0.124521886952826E+02   0.803071672354949E-01   0.670790672179567E-02
  0.124495432334820E+02   0.803242320819113E-01   0.199544027261433E-01
  0.124468988954970E+02   0.803412969283276E-01   0.370597173930652E-01
  0.124442556806116E+02   0.803583617747440E-01   0.534474679877146E-01
  0.124416135881104E+02   0.803754266211604E-01   0.643907053045873E-01
  0.124389726172787E+02   0.803924914675768E-01   0.663562107119057E-01
  0.124363327674024E+02   0.804095563139932E-01   0.582265962227029E-01
  0.124336940377679E+02   0.804266211604096E-01   0.419188053910667E-01
  0.124310564276623E+02   0.804436860068259E-01   0.222507609231056E-01
  0.124284199363733E+02   0.804607508532423E-01   0.599180846720066E-02
  0.124257845631891E+02   0.804778156996587E-01   0.328379137958761E-03
  0.124231503073988E+02   0.804948805460751E-01   0.110187353098708E-01
  0.124205171682916E+02   0.805119453924915E-01   0.407393111983062E-01
  0.124178851451579E+02   0.805290102389078E-01   0.880248721632813E-01
  0.124152542372881E+02   0.805460750853242E-01   0.147114346945891E+00
  0.124126244439737E+02   0.805631399317406E-01   0.208823118736193E+00
  0.124099957645066E+02   0.805802047781570E-01   0.262313482472477E+00
  0.124073681981791E+02   0.805972696245734E-01   0.297357723844501E+00
  0.124047417442845E+02   0.806143344709898E-01   0.306688782790801E+00
  0.124021164021164E+02   0.806313993174061E-01   0.287783595448574E+00
  0.123994921709691E+02   0.806484641638225E-01   0.243689763954680E+00
  0.123968690501375E+02   0.806655290102389E-01   0.182750926569952E+00
  0.123942470389171E+02   0.806825938566553E-01   0.117073554006884E+00
  0.123916261366039E+02   0.806996587030717E-01   0.601381772193805E-01
  0.123890063424947E+02   0.807167235494881E-01   0.240918189882583E-01
  0.123863876558867E+02   0.807337883959044E-01   0.172050921864938E-01
  0.123837700760778E+02   0.807508532423208E-01   0.421474950992252E-01
  0.123811536023664E+02   0.807679180887372E-01   0.953638735507423E-01
  0.123785382340515E+02   0.807849829351536E-01   0.167783209109705E+00
  0.123759239704329E+02   0.808020477815700E-01   0.246599752683924E+00
  0.123733108108108E+02   0.808191126279864E-01   0.317834282784889E+00
  0.123706987544860E+02   0.808361774744027E-01   0.369029489395555E+00
  0.123680878007598E+02   0.808532423208191E-01   0.391642959986061E+00
  0.123654779489344E+02   0.808703071672355E-01   0.382494012113354E+00
  0.123628691983122E+02   0.808873720136519E-01   0.344208494489282E+00
  0.123602615481966E+02   0.809044368600683E-01   0.284442977210745E+00
  0.123576549978912E+02   0.809215017064847E-01   0.214209174150814E+00
  0.123550495467004E+02   0.809385665529010E-01   0.145657882312516E+00
  0.123524451939292E+02   0.809556313993174E-01   0.897847430474487E-01
  0.123498419388830E+02   0.809726962457338E-01   0.545159491273100E-01
  0.123472397808681E+02   0.809897610921502E-01   0.435138047257024E-01
  0.123446387191911E+02   0.810068259385666E-01   0.558719536582325E-01
  0.123420387531592E+02   0.810238907849829E-01   0.866500886166900E-01
  0.123394398820804E+02   0.810409556313993E-01   0.128153760358848E+00
  0.123368421052632E+02   0.810580204778157E-01   0.171492031023786E+00
  0.123342454220164E+02   0.810750853242321E-01   0.208292593780753E+00
  0.123316498316498E+02   0.810921501706485E-01   0.232067313890287E+00
  0.123290553334736E+02   0.811092150170648E-01   0.239141241862117E+00
  0.123264619267985E+02   0.811262798634812E-01   0.228945353735944E+00
  0.123238696109359E+02   0.811433447098976E-01   0.203740414372340E+00
  0.123212783851976E+02   0.811604095563140E-01   0.167952585643233E+00
  0.123186882488964E+02   0.811774744027304E-01   0.127081596122162E+00
  0.123160992013451E+02   0.811945392491468E-01   0.867134951962490E-01
  0.123135112418575E+02   0.812116040955631E-01   0.515994150865561E-01
  0.123109243697479E+02   0.812286689419795E-01   0.250179551729610E-01
  0.123083385843310E+02   0.812457337883959E-01   0.852393677996995E-02
  0.123057538849223E+02   0.812627986348123E-01   0.200785738047977E-02
  0.123031702708377E+02   0.812798634812287E-01   0.406878972996421E-02
  0.123005877413938E+02   0.812969283276451E-01   0.125429210582660E-01
  0.122980062959077E+02   0.813139931740614E-01   0.250768078813093E-01
  0.122954259336970E+02   0.813310580204778E-01   0.396044552190259E-01
  0.122928466540801E+02   0.813481228668942E-01   0.546679521001563E-01
  0.122902684563758E+02   0.813651877133106E-01   0.695146587189529E-01
  0.122876913399035E+02   0.813822525597270E-01   0.839562276646847E-01
  0.122851153039832E+02   0.813993174061433E-01   0.981417054887716E-01
  0.122825403479354E+02   0.814163822525597E-01   0.112191664544072E+00
  0.122799664710813E+02   0.814334470989761E-01   0.125892427719789E+00
  0.122773936727425E+02   0.814505119453925E-01   0.138491305555255E+00
  0.122748219522413E+02   0.814675767918089E-01   0.148697860707038E+00
  0.122722513089005E+02   0.814846416382253E-01   0.154825457331784E+00
  0.122696817420436E+02   0.815017064846416E-01   0.155174465365169E+00
  0.122671132509943E+02   0.815187713310580E-01   0.148422369685421E+00
  0.122645458350774E+02   0.815358361774744E-01   0.134092616948458E+00
  0.122619794936179E+02   0.815529010238908E-01   0.112868385608719E+00
  0.122594142259414E+02   0.815699658703072E-01   0.866934755877699E-01
  0.122568500313742E+02   0.815870307167236E-01   0.586552773500847E-01
  0.122542869092430E+02   0.816040955631399E-01   0.325603216536518E-01
  0.122517248588752E+02   0.816211604095563E-01   0.123496812937036E-01
  0.122491638795987E+02   0.816382252559727E-01   0.137686915259598E-02
  0.122466039707419E+02   0.816552901023891E-01   0.176062067810828E-02
  0.122440451316339E+02   0.816723549488055E-01   0.139129120328403E-01
  0.122414873616043E+02   0.816894197952218E-01   0.363587389510971E-01
  0.122389306599833E+02   0.817064846416382E-01   0.659204601877722E-01
  0.122363750261015E+02   0.817235494880546E-01   0.982440084268174E-01
  0.122338204592902E+02   0.817406143344710E-01   0.128538764923681E+00
  0.122312669588812E+02   0.817576791808874E-01   0.152436043095066E+00
  0.122287145242070E+02   0.817747440273038E-01   0.166753899946599E+00
  0.122261631546005E+02   0.817918088737201E-01   0.169999014295746E+00
  0.122236128493951E+02   0.818088737201365E-01   0.162543863810362E+00
  0.122210636079249E+02   0.818259385665529E-01   0.146384105368908E+00
  0.122185154295246E+02   0.818430034129693E-01   0.124614798265868E+00
  0.122159683135293E+02   0.818600682593857E-01   0.100703367922473E+00
  0.122134222592747E+02   0.818771331058021E-01   0.777676268249049E-01
  0.122108772660971E+02   0.818941979522184E-01   0.580077517336969E-01
  0.122083333333333E+02   0.819112627986348E-01   0.424663605259743E-01
  0.122057904603208E+02   0.819283276450512E-01   0.310814720405854E-01
  0.122032486463973E+02   0.819453924914676E-01   0.230151834393970E-01
  0.122007078909015E+02   0.819624573378840E-01   0.171895957254665E-01
  0.121981681931724E+02   0.819795221843004E-01   0.127413754628973E-01
  0.121956295525494E+02   0.819965870307167E-01   0.937016583947380E-02
  0.121930919683729E+02   0.820136518771331E-01   0.741144785540752E-02
  0.121905554399834E+02   0.820307167235495E-01   0.763414920911943E-02
  0.121880199667221E+02   0.820477815699659E-01   0.108611813083051E-01
  0.121854855479310E+02   0.820648464163823E-01   0.175185453176752E-01
  0.121829521829522E+02   0.820819112627986E-01   0.273178475539694E-01
  0.121804198711287E+02   0.820989761092150E-01   0.391222437993276E-01
  0.121778886118038E+02   0.821160409556314E-01   0.511241230397885E-01
  0.121753584043216E+02   0.821331058020478E-01   0.612604410534524E-01
  0.121728292480266E+02   0.821501706484642E-01   0.676909930406172E-01
  0.121703011422638E+02   0.821672354948805E-01   0.693299270948623E-01
  0.121677740863787E+02   0.821843003412969E-01   0.660724201404246E-01
  0.121652480797177E+02   0.822013651877133E-01   0.588106779628861E-01
  0.121627231216272E+02   0.822184300341297E-01   0.491679144410122E-01
  0.121601992114547E+02   0.822354948805461E-01   0.389956443487387E-01
  0.121576763485477E+02   0.822525597269625E-01   0.298727703706611E-01
  0.121551545322547E+02   0.822696245733788E-01   0.227106024615465E-01
  0.121526337619245E+02   0.822866894197952E-01   0.176229806481313E-01
  0.121501140369065E+02   0.823037542662116E-01   0.140575826435057E-01
  0.121475953565506E+02   0.823208191126280E-01   0.111730436043564E-01
  0.121450777202073E+02   0.823378839590444E-01   0.828250081380793E-02
  0.121425611272275E+02   0.823549488054608E-01   0.522640998317736E-02
  0.121400455769629E+02   0.823720136518771E-01   0.252513694550165E-02
  0.121375310687655E+02   0.823890784982935E-01   0.123512840070878E-02
  0.121350176019880E+02   0.824061433447099E-01   0.257418072495497E-02
  0.121325051759834E+02   0.824232081911263E-01   0.742082441028750E-02
  0.121299937901056E+02   0.824402730375427E-01   0.158765774041106E-01
  0.121274834437086E+02   0.824573378839591E-01   0.270339145849996E-01
  0.121249741361473E+02   0.824744027303754E-01   0.390972985639125E-01
  0.121224658667770E+02   0.824914675767918E-01   0.497574961031351E-01
  0.121199586349535E+02   0.825085324232082E-01   0.568058266447725E-01
  0.121174524400331E+02   0.825255972696246E-01   0.587376601065818E-01
  0.121149472813727E+02   0.825426621160410E-01   0.551798211013294E-01
  0.121124431583299E+02   0.825597269624573E-01   0.470073441783530E-01
  0.121099400702625E+02   0.825767918088737E-01   0.360810020365742E-01
  0.121074380165289E+02   0.825938566552901E-01   0.247576841317824E-01
  0.121049369964883E+02   0.826109215017065E-01   0.152111496744050E-01
  0.121024370095002E+02   0.826279863481229E-01   0.889412739230567E-02
  0.120999380549246E+02   0.826450511945393E-01   0.620745188378087E-02
  0.120974401321222E+02   0.826621160409556E-01   0.651893391794940E-02
  0.120949432404541E+02   0.826791808873720E-01   0.847737415758941E-02
  0.120924473792819E+02   0.826962457337884E-01   0.105262060005758E-01
  0.120899525479678E+02   0.827133105802048E-01   0.114204433357988E-01
  0.120874587458746E+02   0.827303754266212E-01   0.105772725996141E-01
  0.120849659723654E+02   0.827474402730375E-01   0.818888186131936E-02
  0.120824742268041E+02   0.827645051194539E-01   0.504183673400650E-02
  0.120799835085549E+02   0.827815699658703E-01   0.215639510476406E-02
  0.120774938169827E+02   0.827986348122867E-01   0.375975286490481E-03
  0.120750051514527E+02   0.828156996587031E-01   0.590416392798991E-04
  0.120725175113309E+02   0.828327645051195E-01   0.981257800421538E-03
  0.120700308959835E+02   0.828498293515358E-01   0.246974284301110E-02
  0.120675453047776E+02   0.828668941979522E-01   0.370629069068191E-02
  0.120650607370805E+02   0.828839590443686E-01   0.408355090474782E-02
  0.120625771922602E+02   0.829010238907850E-01   0.345775338119191E-02
  0.120600946696851E+02   0.829180887372014E-01   0.222784455898930E-02
  0.120576131687243E+02   0.829351535836177E-01   0.118437121236034E-02
  0.120551326887472E+02   0.829522184300341E-01   0.119743042340868E-02
  0.120526532291238E+02   0.829692832764505E-01   0.286090903324182E-02
  0.120501747892248E+02   0.829863481228669E-01   0.621883710340559E-02
  0.120476973684211E+02   0.830034129692833E-01   0.106784336851619E-01
  0.120452209660843E+02   0.830204778156997E-01   0.151671420221485E-01
  0.120427455815865E+02   0.830375426621160E-01   0.184548827696330E-01
  0.120402712143004E+02   0.830546075085324E-01   0.195553151485626E-01
  0.120377978635990E+02   0.830716723549488E-01   0.180760350580235E-01
  0.120353255288560E+02   0.830887372013652E-01   0.143621041490742E-01
  0.120328542094456E+02   0.831058020477816E-01   0.941457899546407E-02
  0.120303839047424E+02   0.831228668941980E-01   0.458895060243728E-02
  0.120279146141215E+02   0.831399317406143E-01   0.117540522323965E-02
  0.120254463369588E+02   0.831569965870307E-01   0.122311148007077E-05
  0.120229790726303E+02   0.831740614334471E-01   0.117584696792724E-02
  0.120205128205128E+02   0.831911262798635E-01   0.407738349155260E-02
  0.120180475799836E+02   0.832081911262799E-01   0.756696020240770E-02
  0.120155833504203E+02   0.832252559726963E-01   0.103888553727206E-01
  0.120131201312013E+02   0.832423208191126E-01   0.115869524824743E-01
  0.120106579217053E+02   0.832593856655290E-01   0.108429902372013E-01
  0.120081967213115E+02   0.832764505119454E-01   0.859688986181014E-02
  0.120057365293997E+02   0.832935153583618E-01   0.592430904743801E-02
  0.120032773453503E+02   0.833105802047782E-01   0.420457246338973E-02
  0.120008191685439E+02   0.833276450511945E-01   0.467236547047352E-02
  0.119983619983620E+02   0.833447098976109E-01   0.800125114815105E-02
  0.119959058341863E+02   0.833617747440273E-01   0.140372900914045E-01
  0.119934506753991E+02   0.833788395904437E-01   0.217795472070660E-01
  0.119909965213833E+02   0.833959044368601E-01   0.296004294140163E-01
  0.119885433715221E+02   0.834129692832764E-01   0.356659222773249E-01
  0.119860912251994E+02   0.834300341296928E-01   0.384485671762449E-01
  0.119836400817996E+02   0.834470989761092E-01   0.371398908074922E-01
  0.119811899407074E+02   0.834641638225256E-01   0.319396734466414E-01
  0.119787408013083E+02   0.834812286689420E-01   0.240446558102984E-01
  0.119762926629879E+02   0.834982935153584E-01   0.154243256827433E-01
  0.119738455251328E+02   0.835153583617747E-01   0.836414643989908E-02
  0.119713993871297E+02   0.835324232081911E-01   0.496271836025867E-02
  0.119689542483660E+02   0.835494880546075E-01   0.663199925873164E-02
  0.119665101082295E+02   0.835665529010239E-01   0.137888321718163E-01
  0.119640669661086E+02   0.835836177474403E-01   0.257531698677107E-01
  0.119616248213921E+02   0.836006825938567E-01   0.408956830542921E-01
  0.119591836734694E+02   0.836177474402730E-01   0.569804864659756E-01
  0.119567435217303E+02   0.836348122866894E-01   0.716265154302678E-01
  0.119543043655651E+02   0.836518771331058E-01   0.827516884699758E-01
  0.119518662043647E+02   0.836689419795222E-01   0.889413420360742E-01
  0.119494290375204E+02   0.836860068259386E-01   0.896461613917229E-01
  0.119469928644241E+02   0.837030716723550E-01   0.851657340430512E-01
  0.119445576844680E+02   0.837201365187713E-01   0.765166634374301E-01
  0.119421234970450E+02   0.837372013651877E-01   0.651237154187787E-01
  0.119396903015485E+02   0.837542662116041E-01   0.525402620045366E-01
  0.119372580973722E+02   0.837713310580205E-01   0.401586477744274E-01
  0.119348268839104E+02   0.837883959044369E-01   0.290287682546095E-01
  0.119323966605579E+02   0.838054607508533E-01   0.197863950043357E-01
  0.119299674267101E+02   0.838225255972696E-01   0.126760397604667E-01
  0.119275391817627E+02   0.838395904436860E-01   0.762893350541941E-02
  0.119251119251119E+02   0.838566552901024E-01   0.440246464605144E-02
  0.119226856561546E+02   0.838737201365188E-01   0.267756469173487E-02
  0.119202603742880E+02   0.838907849829352E-01   0.215370529938803E-02
  0.119178360789099E+02   0.839078498293515E-01   0.262158223777148E-02
  0.119154127694185E+02   0.839249146757679E-01   0.396874488442366E-02
  0.119129904452124E+02   0.839419795221843E-01   0.618742284484558E-02
  0.119105691056911E+02   0.839590443686007E-01   0.935067064032635E-02
  0.119081487502540E+02   0.839761092150171E-01   0.135548882050304E-01
  0.119057293783015E+02   0.839931740614335E-01   0.188550500308463E-01
  0.119033109892342E+02   0.840102389078498E-01   0.251618116913890E-01
  0.119008935824533E+02   0.840273037542662E-01   0.321385677432067E-01
  0.118984771573604E+02   0.840443686006826E-01   0.391372889443722E-01
  0.118960617133577E+02   0.840614334470990E-01   0.452026832718052E-01
  0.118936472498478E+02   0.840784982935154E-01   0.492004474441150E-01
  0.118912337662338E+02   0.840955631399317E-01   0.500142824100971E-01
  0.118888212619193E+02   0.841126279863481E-01   0.468775002142041E-01
  0.118864097363083E+02   0.841296928327645E-01   0.397085770844069E-01
  0.118839991888055E+02   0.841467576791809E-01   0.293421618165606E-01
  0.118815896188159E+02   0.841638225255973E-01   0.176097128158647E-01
  0.118791810257450E+02   0.841808873720137E-01   0.713598863345335E-02
  0.118767734089988E+02   0.841979522184300E-01   0.891180121269517E-03
  0.118743667679838E+02   0.842150170648464E-01   0.153514148890519E-02
  0.118719611021070E+02   0.842320819112628E-01   0.107135018120978E-01
  0.118695564107758E+02   0.842491467576792E-01   0.284681927709435E-01
  0.118671526933981E+02   0.842662116040956E-01   0.529756725892261E-01
  0.118647499493825E+02   0.842832764505120E-01   0.807021518437391E-01
  0.118623481781377E+02   0.843003412969283E-01   0.106985258166695E+00
  0.118599473790731E+02   0.843174061433447E-01   0.127004274405650E+00
  0.118575475515985E+02   0.843344709897611E-01   0.136813437521579E+00
  0.118551486951244E+02   0.843515358361775E-01   0.134318821457833E+00
  0.118527508090615E+02   0.843686006825939E-01   0.119827706802451E+00
  0.118503538928210E+02   0.843856655290102E-01   0.960767608291663E-01
  0.118479579458148E+02   0.844027303754266E-01   0.677003382388949E-01
  0.118455629674550E+02   0.844197952218430E-01   0.402005562459754E-01
  0.118431689571544E+02   0.844368600682594E-01   0.187670102304766E-01
